time,symbol,text,raw_text,url,src_sentiment,raw_title,source_name
2020-06-08 11:49:00-04:00,TSLA,company stock jumped monday model deliveries china spiked may suggesting important market alive well electric car maker,"Model 3 deliveries in China spiked during May, suggesting the important market is alive and well for the electric-car maker.",https://www.fool.com/investing/2020/06/08/why-tesla-stock-jumped-on-monday.aspx,Positive,Why Tesla Stock Jumped on Monday,The Motley Fool
2020-06-08 09:02:09-04:00,TSLA,company top selling chinese ev brand may sales jump report company inc nasdaq tsla seen reversal fortunes china ev pioneer rebounded vigor may,"Tesla Inc's (NASDAQ: TSLA) has seen a reversal in fortunes in China, as the EV pioneer rebounded with vigor in May.",https://www.benzinga.com/news/20/06/16200384/tesla-was-top-selling-chinese-ev-brand-in-may-sales-jump-205-report,Positive,"Tesla Was Top-Selling Chinese EV Brand In May, Sales Jump 205%: Report",Benzinga
2020-06-08 07:19:25-04:00,TSLA,say spacex creates value company stock company ceo elon musk also ceo spacex nothing happens spacex anything company certainly impact tsla stock,"Tesla CEO Elon Musk is also the CEO of SpaceX. But nothing that happens at SpaceX has anything to do with Tesla, and it certainly shouldn't impact TSLA stock.",https://investorplace.com/2020/06/spacex-creates-no-value-for-tsla-stock/,Neutral,"I Shouldn’t Have to Say This, but SpaceX Creates No Value for Tesla Stock",InvestorPlace
2020-06-08 07:16:00-04:00,TSLA,reasons wall street v shaped recovery continue reopening economy recently released better expected economic data strengthened investors confidence u stocks,Reopening of the economy and recently released better-than expected economic data strengthened investors' confidence in U.S. stocks.,http://www.zacks.com/stock/news/970971/4-reasons-why-wall-streets-v-shaped-recovery-should-continue,Positive,4 Reasons Why Wall Street's V-Shaped Recovery Should Continue,Zacks Investment Research
2020-06-08 05:21:38-04:00,TSLA,company china sold model vehicles may triple april volume cpca u electric vehicle maker company inc sold shanghai made model vehicles china may triple volume seen april according china passenger car association cpca,"U.S. electric vehicle maker Tesla Inc sold 11,095 Shanghai-made Model 3 vehicles in China in May, more than triple the volume seen in April, according to the China Passenger Car Association (CPCA).",https://www.reuters.com/article/us-tesla-china-sales/tesla-china-sold-11095-model-3-vehicles-in-may-triple-aprils-volume-cpca-idUSKBN23F12I,Positive,"Tesla China sold 11,095 Model 3 vehicles in May, triple April's volume: CPCA",Reuters
2020-06-05 14:46:46-04:00,TSLA,elon musk calls jeff bezos book censorship company ceo elon musk called amazon ceo jeff bezos tweet book censorship called commerce giant broken,Tesla CEO Elon Musk called out Amazon CEO Jeff Bezos in a tweet over book censorship and called on the commerce giant to be broken up.,https://www.youtube.com/watch?v=xO109ZRR5YQ,Neutral,Elon Musk calls out Jeff Bezos over book censorship,Fox Business
2020-06-05 12:14:03-04:00,TSLA,company headed trader says one way ride rally company shares raced nearly higher year could gearing even bigger rally,"Tesla shares have raced nearly 110% higher this year, and they could be gearing up for an even bigger rally.",https://www.cnbc.com/2020/06/05/tesla-stock-is-headed-to-1000-trader-says-how-to-ride-the-rally.html,Positive,"Tesla is headed to $1,000, trader says. Here's one way to ride the rally",CNBC
2020-06-05 11:51:56-04:00,TSLA,battle billionaires elon musk takes aim amazon calling company broken yahoo finance brian sozzi alexis christoforous heidi chung break market action company ceo elon musk blasted amazon twitter,"Yahoo Finance's Brian Sozzi, Alexis Christoforous, and Heidi Chung break down the market action for Tesla after CEO Elon Musk blasted Amazon on Twitter.",https://www.youtube.com/watch?v=Mx2T_qagPJ8,Neutral,"Battle of the billionaires: Elon Musk takes aim at Amazon, calling for the company to be broken up",Yahoo Finance
2020-06-05 11:39:00-04:00,TSLA,nasdaq hits new highs best stocks etf nasdaq index hit time high intraday trading june becoming first major u index reach record highs coronavirus plunge,"The Nasdaq 100 index hit an all-time high in intraday trading on June 4, becoming the first major U.S. index to reach record highs after coronavirus plunge.",http://www.zacks.com/stock/news/965477/nasdaq-100-hits-new-highs-5-best-stocks-in-the-etf,Positive,Nasdaq 100 Hits New Highs: 5 Best Stocks in the ETF,Zacks Investment Research
2020-06-05 10:57:00-04:00,TSLA,elon musk tweets break amazon coronavirus ebook temporarily blocked amazon reportedly said self published ebook blocked error available,Amazon reportedly said the self-published ebook was blocked in error. It's now available.,https://www.cnet.com/news/elon-musk-tweets-break-up-amazon-after-coronavirus-ebook-temporarily-blocked/,Neutral,Elon Musk tweets 'break up Amazon' after coronavirus ebook temporarily blocked,CNET
