time,symbol,text,raw_text,url,src_sentiment,raw_title,source_name,sentiment
2019-06-27 14:24:39-04:00,ACN,company plc acn interim ceo david rowland results earnings call transcript company plc acn interim ceo david rowland results earnings call transcript,Accenture plc (ACN) Interim CEO David Rowland on Q3 2019 Results - Earnings Call Transcript,https://seekingalpha.com/article/4272510-accenture-plc-acn-interim-ceo-david-rowland-q3-2019-results-earnings-call-transcript?source=feed_sector_transcripts,Neutral,Accenture plc (ACN) Interim CEO David Rowland on Q3 2019 Results - Earnings Call Transcript,Seeking Alpha,0
2019-06-28 13:50:08-04:00,ACN,sell side weighs company steady quarter company plc thursday reported fiscal third quarter results came better expected positive revision guidance,"Accenture Plc on Thursday reported fiscal third-quarter results, which came in better than expected with a positive revision to 2019 guidance.",https://www.benzinga.com/analyst-ratings/analyst-color/19/06/14002483/sell-side-weighs-in-on-accentures-steady-quarter,Positive,Sell-Side Weighs In On Accenture's 'Steady' Quarter,Benzinga,0
2019-06-30 21:33:25-04:00,ACN,company leverages digital evolution drive growth shares company plc nyse acn gained since thursday following recent quarterly results,Shares of Accenture Plc (NYSE:ACN) have gained more than 3% since Thursday following the most recent quarterly results.,http://www.gurufocus.com/news/901993/accenture-leverages-digital-evolution-to-drive-growth,Positive,Accenture Leverages Digital Evolution to Drive Growth,GuruFocus,0
2019-07-01 09:00:06-04:00,ACN,company acn upgraded buy know company acn upgraded zacks rank buy reflecting growing optimism company earnings prospects might drive stock higher near term,"Accenture (ACN) has been upgraded to a Zacks Rank #2 (Buy), reflecting growing optimism about the company's earnings prospects. This might drive the stock higher in the near term.",http://www.zacks.com/stock/news/436285/accenture-acn-upgraded-to-buy-heres-what-you-should-know,Positive,Accenture (ACN) Upgraded to Buy: Here's What You Should Know,Zacks Investment Research,0
2019-07-01 10:02:00-04:00,ACN,company leverages pricing strength report strong results fiscal company reported fiscal results last week company beat consensus expectations revenue eps management revising full year revenue growth expectation upwards,"Accenture reported its fiscal Q3 results last week. The company beat consensus expectations for revenue and EPS, with the management revising full-year revenue growth expectation upwards.",https://www.forbes.com/sites/greatspeculations/2019/07/01/accenture-leverages-pricing-strength-to-report-strong-results-for-fiscal-q3/,Positive,Accenture Leverages Pricing Strength To Report Strong Results For Fiscal Q3,Forbes,0
2019-07-03 12:45:00-04:00,ACN,company posted solid sales growth consulting giant also showed disappointing order bookings management stated within limits normal lumpiness,"The consulting giant also showed disappointing order bookings, but management stated that it's all within the limits of normal lumpiness.",https://www.fool.com/investing/2019/07/03/accenture-posted-solid-sales-growth-in-q3.aspx?source=iedfolrf0000001,Positive,Accenture Posted Solid Sales Growth in Q3,The Motley Fool,0
2019-07-04 11:34:00-04:00,ACN,company opens advanced technology center spain company acn alicante advanced technology center emphasizes creation technology solutions talent jobs,"Accenture's (ACN) Alicante Advanced Technology Center emphasizes on creation of technology solutions, talent and jobs.",http://www.zacks.com/stock/news/438272/accenture-opens-8th-advanced-technology-center-in-spain,Negative,Accenture Opens 8th Advanced Technology Center in Spain,Zacks Investment Research,0
2019-07-09 08:45:10-04:00,ACN,three reasons growth investors overlook company acn company acn well positioned outperform market exhibits average growth financials,"Accenture (ACN) is well positioned to outperform the market, as it exhibits above-average growth in financials.",http://www.zacks.com/stock/news/439668/3-reasons-why-growth-investors-shouldnt-overlook-accenture-acn,Positive,Three Reasons Why Growth Investors Shouldn't Overlook Accenture (ACN),Zacks Investment Research,0
2019-07-10 09:30:17-04:00,ACN,acn vs stock value investors buy acn vs stock better value option,ACN vs. IT: Which Stock Is the Better Value Option?,http://www.zacks.com/stock/news/440355/acn-vs-it-which-stock-should-value-investors-buy-now,Positive,ACN vs. IT: Which Stock Should Value Investors Buy Now?,Zacks Investment Research,0
2019-07-11 10:00:08-04:00,ACN,company acn great momentum stock buy company acn takes top stock pick momentum investors let find,Does Accenture (ACN) have what it takes to be a top stock pick for momentum investors? Let's find out.,http://www.zacks.com/stock/news/441019/heres-why-accenture-acn-is-a-great-momentum-stock-to-buy,Positive,Here's Why Accenture (ACN) is a Great Momentum Stock to Buy,Zacks Investment Research,0
2019-07-11 16:16:06-04:00,ACN,julie sweet run company adding woman ranks corporate c e appointment raises number women helm valuable u public companies slightly percent firms,"Her appointment raises the number of women at the helm of the most valuable U.S. public companies to 27, but that is just slightly more than 5 percent of those firms.",https://www.nytimes.com/2019/07/11/business/julie-sweet-accenture-ceo.html,Positive,"Julie Sweet to Run Accenture, Adding a Woman to the Ranks of Corporate C.E.O.s",NYTimes,0
2019-07-11 16:21:25-04:00,ACN,company names new ceo company plc said late thursday board directors named julie sweet company new chief executive officer david rowland interim chief executive officer appointed executive chairman,"Accenture Plc. said late Thursday its board of directors has named Julie Sweet the company's new chief executive officer, and that David Rowland, interim chief executive officer, has been appointed executive chairman.",https://www.marketwatch.com/story/accenture-names-new-ceo-2019-07-11,Positive,Accenture names new CEO,Market Watch,0
2019-07-11 21:39:00-04:00,ACN,new ceo company company announced market close today selected new leader,Accenture announced after market close today that it has selected a new leader.,https://www.fool.com/investing/2019/07/11/after-hours-illumina-issues-a-warning-colgate-palm.aspx?source=iedfolrf0000001,Positive,New CEO at Accenture,The Motley Fool,0
2019-07-15 07:58:00-04:00,ACN,company acn promotes julie sweet global ceo position company acn makes rare company women ceo cfo positions,Accenture (ACN) makes itself a rare company to have women in both CEO and CFO positions.,http://www.zacks.com/stock/news/442303/accenture-acn-promotes-julie-sweet-to-global-ceo-position,Neutral,Accenture (ACN) Promotes Julie Sweet to Global CEO Position,Zacks Investment Research,0
2019-07-16 11:49:37-04:00,ACN,company new ceo starting pretty sweet hand company new ceo ms julie sweet take company already well positioned future simply put start game pretty sweet hand,"Accenture's new CEO, Ms. Julie Sweet, will take over a company that is already well-positioned for the future. Simply put, she will start the game with a pretty sweet hand.",https://seekingalpha.com/article/4275202-accenture-new-ceo-starting-pretty-sweet-hand?source=feed_tag_long_ideas,Positive,Accenture: The New CEO Is Starting Out With A Pretty 'Sweet' Hand,Seeking Alpha,0
2019-07-17 09:37:00-04:00,ACN,add company stock portfolio considering growing need cloud based applications software company acn investment space propel long term growth,"Considering the growing need for cloud-based applications and software, Accenture's (ACN) investment in this space should propel long-term growth.",http://www.zacks.com/stock/news/443686/heres-why-you-should-add-accenture-stock-to-your-portfolio,Positive,Here's Why You Should Add Accenture Stock to Your Portfolio,Zacks Investment Research,0
2019-07-17 10:07:00-04:00,ACN,top artificial intelligence stocks watch july ai expected add trillion global economy three stocks forefront growth,AI is expected to add $13 trillion to the global economy by 2030. These three stocks are in the forefront of its growth.,https://www.fool.com/investing/2019/07/17/3-top-artificial-stocks-to-watch-in-july.aspx,Positive,3 Top Artificial Intelligence Stocks to Watch in July,The Motley Fool,0
2019-07-17 17:15:03-04:00,ACN,company plc acn coo johan deblaere sold shares coo company plc year financial insider trades johan deblaere insider trades sold shares acn average price share,"COO of Accenture Plc (30-Year Financial, Insider Trades) Johan Deblaere (insider trades) sold 3,000 shares of ACN on 07/16/2019 at an average price of $194.02 a share.",http://www.gurufocus.com/news/910688/accenture-plc-acn-coo-johan-deblaere-sold-582060-of-shares,Negative,"Accenture Plc (ACN) COO Johan Deblaere Sold $582,060 of Shares",GuruFocus,0
2019-07-25 08:45:06-04:00,ACN,reasons growth investors overlook company acn company acn possesses solid growth attributes could help handily outperform market,"Accenture (ACN) possesses solid growth attributes, which could help it handily outperform the market.",http://www.zacks.com/stock/news/449294/3-reasons-why-growth-investors-shouldnt-overlook-accenture-acn,Positive,3 Reasons Why Growth Investors Shouldn't Overlook Accenture (ACN),Zacks Investment Research,0
2019-07-27 09:30:09-04:00,ACN,company acn since last earnings report company acn reported earnings days ago next stock,Accenture (ACN) reported earnings 30 days ago. What's next for the stock?,http://www.zacks.com/stock/news/451920/why-is-accenture-acn-up-76-since-last-earnings-report,Positive,Why Is Accenture (ACN) Up 7.6% Since Last Earnings Report?,Zacks Investment Research,0
2019-08-01 19:51:20-04:00,ACN,company bold claim supported evidence company claims new digital cloud security services accounting revenues experiencing strong double digit growth,"Accenture claims ""'The New’ — Digital, Cloud, Security Services” accounting for “More than 60% of revenues” and is “experiencing strong double-digit growth.""",https://seekingalpha.com/article/4280453-accenture-bold-claim-supported-evidence?source=feed_tag_long_ideas,Positive,Accenture: A Bold Claim Supported By Evidence,Seeking Alpha,0
2019-08-02 17:45:10-04:00,ACN,company acn stock moves know latest trading session company acn closed marking move previous day,"In the latest trading session, Accenture (ACN) closed at $193.01, marking a -0.59% move from the previous day.",http://www.zacks.com/stock/news/458098/accenture-acn-stock-moves-059-what-you-should-know,Neutral,Accenture (ACN) Stock Moves -0.59%: What You Should Know,Zacks Investment Research,0
2019-08-05 09:30:16-04:00,ACN,company acn stock outpacing business services peers year acn outperforming business services stocks year,Is  (ACN) Outperforming Other Business Services Stocks This Year?,http://www.zacks.com/stock/news/458929/is-accenture-acn-stock-outpacing-its-business-services-peers-this-year,Positive,Is Accenture (ACN) Stock Outpacing Its Business Services Peers This Year?,Zacks Investment Research,0
2019-08-15 07:51:00-04:00,ACN,company acn acquire insitum boost interactive suite buyout expected expand company acn position one leading experience agencies rapidly growing latin american market,The buyout is expected to expand Accenture's (ACN) position as one of the leading experience agencies in the rapidly growing Latin American market.,http://www.zacks.com/stock/news/471647/accenture-acn-to-acquire-insitum-to-boost-interactive-suite,Positive,Accenture (ACN) to Acquire INSITUM to Boost Interactive Suite,Zacks Investment Research,0
